MS SubClass,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Wood Deck SF,Pool Area,Mo Sold,Yr Sold,SalePrice,Bathrooms,Porch SF,Total SF
70,12320,7,7,1932,1990,1609,3,8,2,0,0,5,2006,199500,2,104,1609
20,12400,6,7,1958,1998,1215,3,6,0,0,0,6,2009,155000,1,234,1215
60,11900,5,6,1977,1977,1934,3,6,1,0,0,7,2009,185000,3,376,1934
120,4435,6,5,2003,2003,848,1,4,0,140,0,4,2010,143750,1,0,848
20,14300,9,5,2003,2004,2696,3,10,2,220,0,6,2010,500000,3,150,2696
60,11075,6,5,1969,1969,2112,4,9,2,280,0,6,2008,206900,3,0,2112
20,9750,7,5,2000,2001,1630,3,6,1,74,0,10,2009,213000,2,234,1630
85,8014,6,5,1978,1978,1034,3,5,1,0,0,6,2009,149900,1,0,1034
20,6627,3,6,1949,1950,720,2,4,0,0,0,7,2008,72500,1,0,720
60,10800,8,5,2007,2008,2078,3,8,1,0,0,4,2008,339750,3,102,2078
60,13830,5,5,1997,1998,1629,3,6,1,212,0,3,2010,189900,3,34,1629
160,2665,5,7,1976,1976,1475,4,6,1,92,0,5,2008,129500,2,26,1475
60,13006,7,5,1997,1997,2236,4,8,1,0,0,11,2006,222000,3,0,2236
20,8450,5,6,1968,1968,909,3,5,0,0,0,11,2006,116000,1,155,909
160,2448,7,5,2003,2004,1626,2,6,0,0,0,10,2008,155000,3,27,1626
60,15426,6,5,1997,1997,1764,3,7,0,276,0,8,2009,231500,3,99,1764
20,7560,5,6,1958,1965,1339,3,6,0,0,0,5,2009,139000,1,0,1339
120,7577,6,5,2005,2006,1362,2,6,1,192,0,6,2007,194700,2,28,1362
85,9927,7,5,1976,1976,1083,2,5,1,444,0,7,2006,172000,1,40,1083
20,8125,4,4,1971,1971,858,3,5,0,0,0,6,2006,88000,1,0,858
45,10594,5,5,1926,1950,789,2,5,0,0,0,6,2007,96500,1,112,789
120,7892,6,5,1993,1993,1199,2,5,0,0,0,3,2008,153900,2,63,1199
20,14694,8,9,1977,2008,1694,2,5,1,501,0,6,2009,318750,2,345,1694
160,2628,7,5,2003,2003,1626,2,6,0,0,0,6,2010,175500,3,27,1626
20,16269,5,5,1978,1978,907,3,5,0,72,0,7,2009,140000,1,0,907
50,6000,3,7,1948,2002,1183,2,6,0,0,0,6,2007,120000,2,176,1183
20,13673,5,5,1962,1962,1696,3,8,1,0,0,3,2007,143900,2,30,1696
60,16698,7,5,1992,1993,1759,3,7,1,150,0,6,2009,233500,3,193,1759
20,10206,8,5,2007,2007,1563,3,6,1,144,0,10,2008,245000,2,99,1563
160,2280,6,5,1999,1999,1549,3,6,0,0,0,4,2008,172900,3,32,1549
120,3760,8,5,1980,1980,1235,1,4,3,133,0,5,2006,214000,1,78,1235
20,9600,5,6,1955,1955,1150,2,6,0,0,0,10,2007,144000,1,175,1150
120,4500,6,5,1998,1998,1204,2,5,0,0,0,6,2009,162000,2,247,1204
20,8120,4,7,1970,1970,864,3,5,0,0,0,7,2009,124500,1,0,864
20,10858,5,6,1952,1952,1624,2,6,1,0,0,7,2006,146500,1,364,1624
160,1680,6,5,1971,1971,1218,3,7,0,201,0,4,2006,91500,2,0,1218
20,13175,6,6,1978,1988,2073,3,7,2,349,0,2,2010,210000,2,0,2073
20,7931,5,5,1959,1959,1148,3,6,0,0,0,7,2009,132500,1,0,1148
160,2280,6,5,1978,1978,1456,3,7,1,26,0,7,2010,146000,3,0,1456
80,21453,6,5,1969,1969,988,1,4,2,0,0,10,2006,180000,1,260,988
60,10603,8,5,2006,2006,1795,3,8,1,168,0,7,2009,270000,3,45,1795
20,15218,8,5,2006,2006,1670,2,6,1,0,0,9,2006,336820,3,440,1670
70,7500,6,7,1942,1950,1494,3,7,2,0,0,11,2009,177500,1,224,1494
160,4251,7,5,2006,2007,1250,2,5,0,0,0,6,2007,164700,3,54,1250
20,8800,7,6,1966,1966,1200,3,6,1,0,0,10,2007,163500,2,0,1200
20,10141,8,5,2004,2004,1512,3,6,0,210,0,1,2009,203000,2,36,1512
60,10562,8,5,2007,2007,2161,3,8,1,178,0,11,2007,325624,2,120,2161
70,16560,6,8,1932,1950,2345,4,9,1,0,0,7,2006,239000,3,0,2345
20,11980,7,5,1987,1987,1433,1,4,2,0,0,6,2010,270000,2,544,1433
30,12342,4,5,1940,1950,861,1,4,0,158,0,3,2009,82500,1,0,861
70,13728,6,7,1935,1986,2108,4,7,2,0,0,7,2008,235000,2,90,2108
20,9759,5,5,1966,1966,1051,3,6,0,182,0,3,2006,124400,1,88,1051
20,7200,5,7,1955,2007,827,2,5,1,0,0,4,2010,107500,1,0,827
20,12030,8,5,2007,2007,1694,3,7,0,168,0,12,2007,318000,2,228,1694
20,14695,6,8,1966,2008,1567,2,5,2,0,0,7,2009,256000,2,452,1567
60,8400,7,5,2005,2005,1611,3,6,0,144,0,3,2006,195800,3,36,1611
70,6120,5,5,1923,1950,1902,4,7,0,0,0,10,2008,123500,2,194,1902
120,4217,6,5,2008,2008,1256,1,5,1,0,0,3,2009,195000,2,169,1256
60,9487,6,5,2000,2000,1690,3,7,1,0,0,6,2007,187000,3,50,1690
85,9180,5,7,1983,1983,884,2,5,0,240,0,12,2007,144000,1,0,884
60,16779,5,4,1920,1996,2654,4,11,1,128,0,5,2007,158000,3,570,2654
50,9724,5,7,1952,2002,2461,3,7,2,0,0,3,2010,197600,2,0,2461
160,2665,5,6,1977,1977,1304,3,5,1,141,0,5,2006,104500,2,0,1304
50,8674,5,6,1950,1950,1435,3,6,0,0,0,3,2007,128250,1,33,1435
85,7689,5,8,1972,1972,796,2,4,0,138,0,7,2009,131900,1,0,796
120,4500,6,5,1998,1998,1216,2,5,0,0,0,5,2006,164000,2,125,1216
70,10560,6,7,1922,1994,1470,2,6,0,0,0,6,2010,140750,2,0,1470
60,8453,6,5,1995,1995,1609,3,6,0,0,0,4,2008,182000,3,70,1609
60,8702,6,5,1997,1998,1604,3,7,1,0,0,4,2008,187500,3,36,1604
70,6600,5,4,1892,1965,2372,4,11,0,0,0,12,2009,107500,2,287,2372
20,9350,5,6,1961,1995,1313,3,6,1,172,0,2,2009,153000,2,149,1313
50,8239,5,6,1920,1962,1245,3,6,0,0,0,3,2010,100000,1,334,1245
50,5436,4,8,1922,2007,1154,3,7,0,0,0,5,2010,125500,1,96,1154
190,8800,6,7,1965,2000,1565,3,7,2,200,0,6,2006,185900,2,236,1565
20,11553,5,5,1968,1968,1159,3,7,1,466,0,7,2006,158000,2,0,1159
60,12151,9,5,2005,2005,2331,3,9,1,192,0,8,2008,379000,3,63,2331
20,8990,7,5,2006,2006,1498,2,5,0,351,0,4,2006,204900,2,33,1498
60,11645,7,5,2004,2004,1720,3,7,0,0,0,8,2006,196500,3,70,1720
90,8917,5,5,1967,1967,1584,4,8,0,0,0,10,2006,119000,2,0,1584
120,10110,9,5,2008,2008,1866,2,7,1,0,0,11,2008,336860,2,48,1866
80,10192,7,6,1968,1992,1920,4,8,1,0,0,9,2006,170000,3,98,1920
75,7128,7,5,1941,1950,1646,4,7,2,0,0,8,2007,164000,2,126,1646
20,9464,6,7,1958,1958,1080,3,5,0,0,0,6,2008,136000,1,130,1080
50,12134,8,7,1988,2005,1752,4,8,0,325,0,6,2010,164000,2,12,1752
20,10172,5,7,1968,2003,874,3,5,0,0,0,10,2006,126500,1,120,874
60,7703,6,6,1992,1992,1730,3,6,0,0,0,11,2009,171500,3,259,1730
30,9022,5,8,1924,2006,792,2,5,0,316,0,5,2009,109500,1,120,792
70,6451,7,7,1900,1970,1428,4,7,0,264,0,5,2006,139900,1,84,1428
70,11737,6,7,1924,1996,1827,2,9,1,27,0,5,2006,202500,1,78,1827
190,6931,4,5,1955,1955,784,2,4,0,112,0,5,2008,91900,1,0,784
20,13438,9,5,2008,2008,2036,3,9,1,90,0,7,2009,410000,2,154,2036
60,12292,9,5,2006,2006,2473,4,11,1,246,0,7,2006,356383,3,39,2473
50,9060,6,5,1939,1950,1258,2,6,0,0,0,10,2009,105000,1,0,1258
90,7424,5,5,1978,1978,1373,3,5,2,0,0,5,2010,160250,1,0,1373
20,17541,5,7,1948,2005,1325,3,6,1,0,0,7,2007,216000,2,42,1325
60,12217,8,5,2007,2007,1880,3,8,1,168,0,12,2007,310013,3,127,1880
20,9100,5,4,1962,1962,988,3,6,0,0,0,7,2006,129500,1,0,988
20,16669,8,6,1981,1981,1707,2,6,1,574,0,1,2006,228000,3,64,1707
20,8402,5,5,2007,2007,1120,3,6,0,0,0,12,2007,147000,1,30,1120
20,9280,5,6,1951,1951,1342,4,7,0,0,0,4,2007,125000,1,0,1342
20,15431,10,5,2005,2006,2046,2,7,2,188,0,8,2007,450000,3,240,2046
160,1680,5,5,1972,1972,1302,3,6,0,0,0,12,2008,111750,3,0,1302
120,3635,7,5,2007,2007,1569,1,7,1,143,0,5,2009,175900,2,20,1569
20,11070,5,5,1991,1991,1595,2,5,0,0,0,4,2009,152000,2,0,1595
20,17217,5,5,2006,2006,1140,3,6,0,36,0,7,2006,84500,1,56,1140
80,19296,6,5,1962,1962,1382,3,6,1,0,0,5,2009,176000,1,252,1382
20,10335,5,6,1968,1993,1721,3,7,1,0,0,7,2006,180000,3,276,1721
20,11332,5,7,1960,2000,1118,3,6,0,290,0,8,2008,153000,1,0,1118
60,11025,9,5,1993,1994,2786,4,10,1,294,0,6,2008,372500,3,49,2786
190,10880,5,5,1950,1950,1164,3,5,0,0,0,8,2008,125000,1,48,1164
70,7614,3,5,1905,1950,1376,2,7,0,0,0,3,2006,96900,1,329,1376
30,6292,6,5,1930,1950,790,2,4,0,0,0,4,2008,91000,1,141,790
70,7588,7,6,1920,1950,1802,4,9,1,0,0,7,2006,200100,2,40,1802
20,12000,5,7,1948,2005,1122,2,6,0,0,0,5,2008,147000,1,36,1122
60,9750,7,6,1998,1998,2097,3,8,1,253,0,6,2006,274300,3,170,2097
20,6951,5,5,1984,1985,923,3,5,0,362,0,10,2008,119500,1,0,923
80,11275,7,7,1967,2007,2978,5,11,1,240,0,6,2010,242000,3,0,2978
60,9709,8,5,2007,2007,2100,3,8,2,172,0,9,2007,319500,3,104,2100
20,215245,7,5,1965,1965,2036,3,8,2,0,0,6,2009,375000,2,0,2036
190,6430,6,6,1945,1950,1340,3,6,0,0,0,7,2006,128000,1,0,1340
120,4435,6,5,2003,2004,848,1,4,0,140,0,6,2009,144000,1,0,848
20,8176,5,6,1958,1992,1056,3,6,0,0,0,8,2007,139000,1,0,1056
20,7535,5,7,1958,1985,912,2,5,0,12,0,6,2007,120000,1,285,912
50,7200,5,7,1937,1950,1768,3,7,2,0,0,6,2007,175000,2,264,1768
160,2544,6,5,2005,2005,1236,2,4,0,0,0,5,2010,152000,3,166,1236
60,10041,8,5,1992,1992,1915,3,8,1,120,0,2,2006,220000,3,150,1915
50,7438,5,8,1908,1991,1252,3,5,0,104,0,6,2006,127000,1,0,1252
60,12376,7,5,1990,1990,3222,5,11,2,367,0,5,2010,320000,3,0,3222
160,2403,7,5,2003,2003,1080,2,4,0,0,0,6,2010,147110,3,50,1080
80,8385,5,8,1977,1977,985,3,6,0,210,0,11,2008,149900,2,0,985
60,11250,7,5,2001,2002,1786,3,6,1,0,0,9,2008,223500,3,42,1786
60,11339,7,5,1979,1979,1930,4,9,1,192,0,3,2007,192000,3,72,1930
80,17871,6,5,1967,1976,1724,3,7,1,0,0,6,2009,197900,2,0,1724
60,13000,6,6,1968,1968,2142,4,8,1,0,0,6,2009,193500,3,324,2142
20,14226,8,5,2006,2006,1973,3,9,1,315,0,7,2007,395000,2,45,1973
20,11175,7,5,2007,2007,1316,3,6,1,0,0,10,2007,200141,2,20,1316
50,6821,6,7,1921,2005,1298,2,8,1,216,0,8,2007,146500,2,168,1298
160,2368,5,6,1970,1970,1365,3,7,0,0,0,5,2009,125000,2,36,1365
20,6768,6,8,1961,1996,912,3,5,0,168,0,5,2008,142000,1,0,912
120,4054,7,6,1987,1987,1501,2,5,2,240,0,10,2007,244000,2,0,1501
120,2304,7,7,1978,1978,1055,2,4,0,108,0,4,2007,142500,2,32,1055
20,8978,5,5,1968,1968,948,3,6,0,147,0,5,2007,108000,1,0,948
20,13704,7,5,2001,2002,1541,3,6,1,468,0,1,2006,205000,2,81,1541
120,5381,6,5,2005,2005,1306,1,5,1,170,0,8,2009,196000,2,63,1306
20,8314,5,7,1982,1982,816,2,5,0,168,0,6,2007,124500,1,0,816
30,7111,5,7,1928,1983,1143,2,5,1,265,0,7,2008,138000,1,0,1143
85,11235,5,5,1964,1980,1452,2,6,1,92,0,11,2007,158450,1,88,1452
60,9313,7,5,2004,2004,1728,3,7,0,187,0,4,2009,190000,3,56,1728
70,4899,6,8,1920,1950,1510,3,6,0,0,0,6,2006,149000,1,164,1510
20,10573,6,6,1961,1961,1453,3,6,1,0,0,4,2009,187500,2,337,1453
60,10672,8,5,2006,2006,2389,4,10,1,176,0,11,2006,298236,3,64,2389
80,11777,5,6,1966,1966,1320,3,6,2,160,0,5,2006,164500,1,308,1320
20,8847,8,5,2005,2005,1538,3,7,0,146,0,12,2007,260000,2,40,1538
20,7480,5,6,1972,1972,876,3,5,0,0,0,6,2010,127000,1,0,876
120,5118,8,5,1990,1990,1321,1,4,1,0,0,8,2007,212000,1,204,1321
60,8924,7,5,1998,1999,1724,3,8,0,120,0,7,2008,188000,3,155,1724
30,7223,5,5,1926,1950,1422,3,6,0,0,0,4,2007,136500,1,64,1422
60,9760,6,8,1964,1993,1851,3,7,1,239,0,7,2007,187000,3,42,1851
120,3874,8,5,1980,1980,1226,1,4,1,133,0,7,2006,190000,1,78,1226
20,10440,8,5,2007,2007,1584,2,6,1,0,0,5,2007,261329,2,256,1584
20,8532,5,6,1954,1990,1297,3,5,1,0,0,10,2009,153000,1,0,1297
20,16033,9,5,2004,2005,1850,3,8,1,519,0,3,2006,326000,2,112,1850
30,10914,3,3,1929,1950,715,2,4,0,0,0,8,2006,68000,1,187,715
20,70761,7,5,1975,1975,1533,2,5,2,200,0,12,2006,280000,2,54,1533
20,7200,5,7,1950,1950,988,3,6,0,0,0,5,2007,119000,1,80,988
60,8433,6,5,2000,2000,1514,3,7,1,0,0,6,2009,190000,3,72,1514
160,3230,6,5,1999,1999,1458,2,5,1,0,0,6,2007,176000,3,32,1458
60,9018,7,5,2007,2007,1456,3,8,1,100,0,7,2007,179540,3,24,1456
20,10725,5,5,1959,1959,1206,3,6,0,0,0,5,2010,108538,1,21,1206
50,9260,5,4,1938,1950,1374,3,6,0,64,0,3,2008,110000,1,100,1374
70,9639,4,8,1900,1950,1798,4,7,0,0,0,5,2007,137000,3,160,1798
190,10320,3,3,1915,1950,1344,3,8,0,42,0,5,2008,82375,2,204,1344
60,17242,9,5,1993,1994,3500,4,11,1,870,0,5,2006,584500,4,296,3500
60,15600,5,7,1950,1963,2315,4,9,3,0,0,7,2006,257000,2,192,2315
30,10230,5,7,1925,1950,1078,3,6,0,0,0,12,2009,125000,1,112,1078
20,9000,7,5,2006,2007,1335,3,6,0,0,0,6,2007,210400,2,210,1335
160,3735,7,5,1999,1999,1452,3,6,0,0,0,3,2006,183900,3,34,1452
190,9045,5,3,1910,1950,2256,4,12,0,0,0,6,2010,76500,2,36,2256
120,8012,6,5,1993,1994,1617,2,5,1,0,0,7,2008,193000,2,69,1617
20,11000,5,6,1966,1966,1154,3,6,1,0,0,11,2009,154000,2,58,1154
20,8172,4,5,1955,1955,768,2,4,1,0,0,7,2007,125000,1,196,768
20,11556,5,9,1953,2006,1154,3,6,0,63,0,7,2007,142000,2,0,1154
50,6000,6,7,1948,1950,1416,3,6,0,221,0,3,2010,139900,2,48,1416
160,5306,7,7,1987,1987,1767,2,5,1,441,0,6,2006,239000,2,35,1767
50,10452,7,6,1941,1985,2133,4,8,2,0,0,7,2010,257500,2,86,2133
70,6629,6,6,1925,1950,1369,3,6,0,147,0,7,2009,103600,2,0,1369
20,10500,4,6,1971,1971,864,2,4,0,216,0,3,2009,97000,1,0,864
80,10600,6,5,1964,1964,1775,3,8,0,0,0,5,2010,136300,2,172,1775
50,8094,4,5,1915,1950,1962,4,9,1,160,0,6,2010,149500,2,364,1962
20,12464,5,5,1996,1996,1040,3,6,0,168,0,11,2009,152000,1,0,1040
20,33983,5,6,1977,1994,1676,3,6,2,690,0,5,2007,196000,2,90,1676
20,9382,7,5,1999,2000,1479,3,6,0,120,0,7,2008,191000,2,25,1479
20,12216,6,5,2005,2005,1326,3,6,0,120,0,6,2007,203000,2,23,1326
20,13891,9,5,2007,2007,2552,3,8,2,130,0,10,2007,479069,2,28,2552
60,13069,8,5,2004,2004,2956,5,11,1,194,0,8,2007,342000,3,50,2956
50,8400,6,5,1940,2000,1595,2,6,2,0,0,6,2006,140000,1,108,1595
20,6360,5,5,1963,1963,864,3,5,0,0,0,1,2008,119916,1,0,864
60,8000,6,6,1974,1974,1877,4,8,1,0,0,11,2007,178900,3,96,1877
60,9056,8,5,2004,2004,1414,3,6,1,100,0,10,2006,178000,3,35,1414
60,9649,6,5,1999,2000,1644,3,7,1,460,0,5,2007,185000,3,42,1644
20,6950,5,7,1979,1979,914,2,5,0,0,0,10,2009,134900,1,0,914
90,7060,7,5,1997,1998,1344,2,8,0,0,0,11,2008,206300,2,0,1344
20,6718,8,5,2001,2001,1312,2,5,0,256,0,1,2007,180500,2,28,1312
90,9482,5,4,1958,1958,1866,4,8,0,0,0,12,2009,135000,2,0,1866
20,11622,5,6,1961,1961,896,2,5,0,140,0,6,2010,105000,1,120,896
60,8145,7,5,2007,2007,1476,3,7,0,0,0,6,2007,179400,3,35,1476
70,6406,5,6,1939,1950,1558,3,7,1,0,0,10,2009,150000,2,218,1558
60,12328,8,5,2005,2005,2541,4,10,1,120,0,7,2007,349265,4,32,2541
190,11426,4,6,1910,1996,1594,3,9,0,0,0,6,2008,118000,2,281,1594
60,9468,6,5,1999,1999,1755,3,7,1,176,0,8,2006,214000,3,73,1755
80,8471,6,7,1977,1995,1212,3,6,1,292,0,7,2006,151000,1,12,1212
70,8525,5,6,1911,1950,1964,4,7,0,0,0,11,2008,130000,2,192,1964
120,9466,8,5,1994,1995,1494,1,5,1,0,0,5,2007,279700,2,247,1494
20,13695,6,5,2003,2004,1114,3,6,0,0,0,7,2008,155000,1,78,1114
160,2522,7,5,2004,2004,1709,3,7,0,0,0,4,2006,137500,2,40,1709
120,3696,8,5,1986,1986,1088,2,5,0,0,0,10,2007,170000,2,211,1088
190,7200,6,6,1910,1998,2291,4,9,1,0,0,11,2007,133900,2,99,2291
50,5400,4,6,1920,1950,1374,2,6,0,0,0,10,2009,105000,1,198,1374
80,8000,5,5,1959,1959,1183,3,6,0,0,0,7,2009,138000,1,0,1183
30,5400,4,7,1940,2005,672,2,4,0,88,0,7,2008,86900,1,108,672
60,9802,5,5,2006,2007,1444,3,7,0,100,0,4,2010,174000,3,0,1444
20,7626,5,8,1952,2005,1031,2,5,0,0,0,3,2009,145500,1,0,1031
20,8696,7,5,1997,1998,1418,3,5,1,208,0,5,2008,226001,2,110,1418
20,9627,7,5,2007,2007,1361,3,6,0,0,0,6,2008,193000,2,50,1361
50,5925,3,6,1910,1950,968,2,6,0,0,0,5,2009,37900,1,0,968
20,7590,5,5,1963,1963,1117,3,6,0,0,0,5,2008,136870,1,0,1117
60,9920,7,5,1996,1997,2013,3,8,1,180,0,6,2007,269790,3,130,2013
120,4500,6,5,1999,1999,1224,2,5,0,0,0,6,2009,165000,2,304,1224
50,6240,6,6,1934,1950,1176,3,6,1,112,0,9,2006,114500,1,0,1176
50,6240,5,6,1928,1950,1576,3,8,1,0,0,8,2006,149000,1,0,1576
75,18386,7,9,1880,2002,3493,3,10,1,302,0,5,2008,295000,3,0,3493
20,20270,7,6,1979,1979,1524,3,7,2,140,0,4,2008,245000,2,0,1524
50,21780,6,7,1918,1950,1674,4,8,1,72,0,7,2008,185000,2,180,1674
30,3672,5,7,1922,1950,816,2,5,0,0,0,9,2007,75200,1,96,816
20,7024,4,5,2005,2005,1132,2,5,0,252,0,6,2008,176000,2,64,1132
75,7200,5,7,1920,1996,1111,3,6,0,0,0,3,2007,101000,1,144,1111
50,10480,6,5,1936,1950,1639,3,6,0,0,0,3,2008,115000,1,0,1639
20,10530,6,5,1971,1971,981,3,5,0,0,0,3,2007,143250,2,352,981
50,9144,5,5,1940,1982,1505,3,8,0,0,0,7,2008,145000,1,0,1505
70,9550,7,5,1915,1970,1717,3,7,1,0,0,2,2006,140000,1,307,1717
50,9060,6,5,1957,1957,1638,4,6,0,0,0,4,2006,139000,2,21,1638
20,12546,6,7,1981,1981,1440,3,7,1,0,0,4,2007,182900,2,99,1440
60,12474,10,5,2007,2008,2332,3,9,1,196,0,8,2008,426000,3,134,2332
120,4235,5,5,1984,1984,1049,2,5,0,0,0,2,2009,139500,2,105,1049
50,8600,6,6,1937,1950,1376,3,7,1,0,0,6,2006,119500,2,0,1376
180,1596,4,6,1973,1973,988,1,4,1,0,0,7,2008,94900,1,221,988
190,10800,5,4,1900,1970,2414,3,10,1,142,0,5,2006,160000,2,0,2414
20,13350,5,5,1974,1974,894,3,5,1,241,0,6,2006,142500,1,0,894
90,8544,3,4,1949,1950,1040,2,6,0,0,0,5,2006,87500,2,0,1040
20,8480,5,6,1963,1963,970,2,5,0,0,0,7,2007,132500,1,216,970
120,7841,9,5,2005,2005,1577,2,6,1,203,0,5,2007,280000,2,39,1577
20,16280,8,9,1976,2007,1671,3,6,1,280,0,5,2008,290000,3,90,1671
90,7728,5,6,1962,1962,1190,3,6,0,0,0,5,2006,132500,1,18,1190
60,12539,10,5,2005,2006,2790,4,10,1,30,0,6,2008,460000,3,392,2790
20,13072,5,5,2004,2004,1114,3,6,0,0,0,8,2009,142000,2,39,1114
160,2016,5,5,1970,1970,1302,3,6,0,0,0,4,2007,106000,3,0,1302
20,16133,5,4,1969,1969,1176,2,5,0,0,0,12,2006,119900,1,204,1176
20,9600,5,5,1968,1968,1051,3,6,0,0,0,7,2006,142000,1,0,1051
60,7750,7,5,2003,2003,1320,3,6,0,0,0,8,2007,162000,3,48,1320
20,9100,5,5,1960,1960,1144,3,6,1,0,0,6,2007,120000,1,0,1144
160,3215,7,5,2004,2004,1200,2,4,0,0,0,4,2010,155000,3,172,1200
20,18559,7,5,1978,1978,2064,3,7,2,200,0,8,2008,235000,2,0,2064
20,15676,8,8,1980,1980,2014,2,6,2,462,0,4,2009,275000,2,255,2014
60,9930,7,5,2002,2002,1762,3,6,0,320,0,7,2006,222000,3,54,1762
60,12334,8,5,2003,2003,2184,4,8,1,192,0,6,2009,254750,3,132,2184
120,4438,6,5,2004,2004,848,1,4,1,140,0,6,2008,144500,1,0,848
20,12772,6,8,1960,1998,958,2,5,0,0,0,4,2007,151500,1,0,958
120,4060,6,5,1998,1999,1337,2,5,0,144,0,8,2008,181000,2,68,1337
190,5600,4,5,1930,1950,1092,3,7,0,0,0,7,2010,55000,2,0,1092
90,9000,5,5,1974,1974,1792,4,8,0,32,0,9,2009,136000,4,45,1792
20,11883,7,5,1996,1996,1504,3,6,1,115,0,6,2009,203000,2,66,1504
20,7038,4,6,1970,1970,864,3,5,0,210,0,9,2009,76500,1,0,864
20,8767,7,5,2005,2005,1310,3,6,1,0,0,7,2006,164990,2,0,1310
20,11361,6,5,1976,1976,1523,3,7,1,0,0,5,2008,180000,2,189,1523
50,10320,4,5,1924,1950,1430,3,7,0,218,0,10,2006,107000,2,210,1430
30,8777,5,7,1910,1950,796,2,4,0,328,0,5,2008,85000,1,164,796
75,6300,7,6,1910,2005,2104,5,9,0,0,0,7,2006,155000,2,429,2104
20,14463,9,5,2008,2008,1641,3,7,0,0,0,1,2009,316500,2,95,1641
190,164660,5,6,1965,1965,1786,3,7,2,670,0,8,2008,228950,2,0,1786
20,9100,7,5,2000,2000,1525,3,6,0,219,0,9,2006,235000,2,36,1525
20,22002,6,7,1959,1991,1652,3,6,1,0,0,7,2007,200000,2,201,1652
120,5271,7,5,1986,1986,1453,2,6,1,0,0,12,2006,190000,2,264,1453
20,11354,7,5,2000,2000,1673,3,7,1,306,0,1,2007,270000,2,229,1673
60,10560,7,5,1993,1994,1879,3,8,1,400,0,8,2009,239900,3,244,1879
80,11950,7,5,2003,2003,1394,3,7,1,100,0,10,2007,165500,3,0,1394
60,12447,8,5,2005,2006,1964,3,8,1,200,0,1,2006,252000,3,70,1964
60,9085,7,5,1995,1996,2061,3,7,1,296,0,11,2009,260000,3,311,2061
80,15584,5,5,1956,1956,2071,4,9,1,131,0,10,2009,165000,2,28,2071
20,11700,6,6,1968,1968,1152,3,7,0,0,0,9,2007,143450,2,126,1152
30,6120,6,5,1923,1950,1068,2,5,1,0,0,3,2010,109500,1,128,1068
180,3675,6,5,2005,2005,1072,2,5,0,0,0,5,2007,140000,1,44,1072
20,9060,5,6,1957,2006,1340,3,7,1,116,0,6,2007,120000,1,180,1340
20,43500,3,5,1953,1953,2034,2,9,0,483,561,6,2007,130000,1,266,2034
60,10411,5,5,2007,2007,1588,3,8,0,0,0,7,2007,212109,3,0,1588
20,11088,6,5,1978,1998,1707,3,7,1,0,0,5,2009,184000,2,0,1707
60,13682,10,5,2006,2006,2945,3,10,1,192,0,10,2006,438780,4,37,2945
20,7150,5,5,1967,1967,892,3,5,0,0,0,7,2009,100000,1,0,892
20,11428,8,5,2006,2006,1634,3,7,1,0,0,5,2007,250000,2,44,1634
80,10448,6,6,1972,1972,2119,3,7,1,0,0,8,2009,158000,3,104,2119
70,9600,7,7,1925,1990,1641,3,6,1,0,0,8,2006,178000,2,234,1641
90,7804,6,7,1930,1950,1920,4,10,2,248,0,7,2008,161900,4,121,1920
160,3180,6,5,2005,2005,1200,2,5,0,0,0,5,2008,165000,3,166,1200
60,7200,6,7,1976,2001,1398,3,6,1,0,0,2,2008,160500,2,0,1398
30,9786,3,4,1922,1950,1077,3,6,1,0,0,5,2006,91000,1,148,1077
50,8520,6,7,1916,1950,2526,5,10,1,88,0,8,2007,136000,2,15,2526
190,8450,5,5,1968,1968,890,3,5,0,0,0,4,2008,115000,1,0,890
50,5586,6,7,1920,1998,1198,4,7,0,0,0,9,2008,79900,1,98,1198
60,14200,7,6,1966,1966,2157,4,8,2,105,0,5,2006,226000,3,66,2157
60,16770,7,5,1998,1998,1839,4,7,0,0,0,6,2010,221000,3,81,1839
20,8197,6,5,1977,1977,1285,3,7,1,138,0,4,2007,143500,2,0,1285
120,10846,8,5,1993,1993,1719,1,6,2,122,0,5,2008,324000,2,30,1719
60,8755,7,5,1999,1999,2060,3,8,1,0,0,6,2009,214000,3,168,2060
20,9600,8,5,1981,1981,2524,4,9,1,474,0,7,2009,278000,3,120,2524
50,6060,4,5,1939,1950,1123,3,4,0,0,0,6,2007,100000,1,140,1123
90,10800,5,5,1987,1988,1200,3,5,0,120,0,3,2009,179000,3,0,1200
20,10331,7,7,1985,1985,1240,3,6,0,232,0,7,2007,174000,2,0,1240
60,9350,6,7,1946,1950,1639,3,6,1,0,0,7,2009,154400,2,50,1639
120,6240,8,5,2006,2007,1342,2,6,1,0,0,2,2008,219500,2,35,1342
120,4435,6,5,2003,2003,848,1,4,0,140,0,5,2009,140000,1,0,848
60,10475,5,5,1991,1991,1274,3,6,0,22,0,3,2010,136000,2,0,1274
20,12000,6,5,1968,1968,1388,3,6,1,0,0,7,2006,158900,2,58,1388
50,13837,7,5,1988,1988,2183,4,9,0,0,0,2,2006,229000,3,0,2183
60,20544,7,6,1986,1991,2093,3,7,1,364,0,11,2008,215000,3,63,2093
45,7227,6,6,1954,1954,832,2,4,0,0,0,6,2008,105500,1,0,832
